ATF3_F	ATF3_R	BACH1_F	BACH1_R	BRCA1_F	BRCA1_R	CEBPB_F	CEBPB_R	CTCF_F	CTCF_R	EGR1_F	EGR1_R	FOSL1_F	FOSL1_R	GABP_F	GABP_R	JUN_F	JUN_R	JUND_F	JUND_R	MAFK_F	MAFK_R	MAX_F	MAX_R	MYC_F	MYC_R	NRF1_F	NRF1_R	P300_F	P300_R	POU5F1_F	POU5F1_R	RAD21_F	RAD21_R	REST_F	REST_R	RFX5_F	RFX5_R	RXRA_F	RXRA_R	SIX5_F	SIX5_R	SP1_F	SP1_R	SP2_F	SP2_R	SP4_F	SP4_R	SRF_F	SRF_R	TBP_F	TBP_R	TCF12_F	TCF12_R	USF1_F	USF1_R	USF2_F	USF2_R	YY1_F	YY1_R	ZNF143_F	ZNF143_R
0.0541236685414	0.0532619367031	0.0445974671957	0.0446367871251	0.0633428752006	0.0355305419067	0.0398201611527	0.0366638103358	0.047684220108	0.0481665311804	0.0515591608319	0.0526585648702	0.0431894776186	0.0438186116027	0.0538694014943	0.0460167465544	0.0477000004453	0.048948590443	0.0455575849546	0.0484212404053	0.0338516147389	0.0341637321702	0.0511397273862	0.0500800315674	0.0544398080944	0.0507918900192	0.0514032062037	0.0492280037594	0.0822743201692	0.0759039088062	0.0397372481591	0.0378927273707	0.0459010503063	0.0461393295473	0.0504032586079	0.0493770018511	0.0500830394202	0.0497085383119	0.0553546204065	0.0525542610989	0.0513550744932	0.0476537558978	0.054189277925	0.0625595525588	0.0658841381977	0.0550568893415	0.0533426959706	0.0651928916717	0.0443249955924	0.0363717431703	0.0521351100686	0.04274207355	0.050078742439	0.0571661614981	0.0500278051646	0.0486321275684	0.0558736551038	0.0536004106811	0.0473225598047	0.051528942399	0.0515794934783	0.048673366824
0.0568592791591	0.0510880762585	0.0434021793149	0.0460674827405	0.0663372401333	0.0429826876303	0.0371970927339	0.0366216660305	0.0478099592554	0.0508374181734	0.0522867595988	0.0565061340873	0.050118191877	0.0421950983075	0.0522972745472	0.0471936010602	0.0493165487696	0.049873978784	0.0465693823413	0.0462796341043	0.0336046342053	0.0349398970169	0.0514145986936	0.0485647848553	0.0553545320203	0.0537801507724	0.0531448851114	0.0491369803087	0.0843750878581	0.0660321435169	0.0404359657066	0.0407726228084	0.0464258051526	0.0488263218907	0.0513927060978	0.0472561662923	0.0540041406786	0.0460984104823	0.0589242835093	0.0483342624968	0.0530569449389	0.0467224560862	0.0559022535359	0.0632327074318	0.0626271963406	0.0612019906782	0.0574875164854	0.0592561427643	0.0418179026577	0.0396065721267	0.0476165622522	0.042907966527	0.0522910959517	0.0587815426642	0.0512054521268	0.0463638640396	0.0566804422738	0.0506655999515	0.0466393386922	0.0489588974417	0.0550003802344	0.0491112375335
0.0588003371547	0.0532222462252	0.0449547392789	0.0436943110057	0.0501307754621	0.0293065111537	0.0380014583036	0.0373089485554	0.0496209780275	0.0458931702768	0.0531628558286	0.0572108477006	0.0584717214306	0.0378052281101	0.0509566062113	0.0444139413027	0.056710419582	0.0486475849276	0.0471550851093	0.0456755584752	0.0366706680901	0.0349832856448	0.0529319278522	0.054484802298	0.052154293159	0.0523942819068	0.054007046656	0.0485108768159	0.0880153476009	0.0576691994534	0.0418328126713	0.0365699013306	0.047964652279	0.0439976703282	0.0505983892927	0.0473039744816	0.0523716869261	0.0499646800734	0.0519904984327	0.0533561854229	0.0531571759452	0.0519573352114	0.0549435569095	0.0694442038057	0.0602833628781	0.059269115093	0.0651797510011	0.0588285284943	0.0398579535455	0.0386433618324	0.0475652128205	0.0454134540764	0.0526377044984	0.0528084096787	0.0521855172379	0.0482325401283	0.0565883767028	0.0569177588469	0.0478443283539	0.0437659316645	0.0552271829465	0.0519228857562
0.0576314191197	0.0586035470701	0.0433103371695	0.0440037534077	0.0936449387909	0.0257897692781	0.0403762378397	0.0368645044514	0.0483870090678	0.0535761406882	0.0523518822763	0.0587154818901	0.0375737622369	0.0444959583717	0.0522250456696	0.0471196644758	0.0507333026657	0.0497359300817	0.0468702960329	0.0480947727921	0.0362187241942	0.0351444068943	0.0537552286125	0.0482961153272	0.0531882825064	0.0533159074414	0.0502797011895	0.0487092035412	0.0683495205295	0.134037367711	0.0390018764802	0.036538722091	0.0461120622584	0.0515782868486	0.052076258506	0.0471522740507	0.052920606941	0.0486448674387	0.0582979571906	0.0513582668645	0.0519253209427	0.0564643378202	0.0542623937813	0.0563118959104	0.0599484976921	0.0641045562705	0.0601403584966	0.0586193557248	0.0390021902327	0.0425623831827	0.0451297355146	0.0386566176603	0.0528956634655	0.0521228411609	0.053574434645	0.0518605740271	0.0579233816775	0.0605946083956	0.048658436221	0.0457050071302	0.0530099986977	0.0532264362867
0.0570794733872	0.0595945407723	0.0436097988713	0.0443167597686	0.0380345260528	0.0481530314481	0.0416575276614	0.0336288198699	0.0464652555731	0.0534180337258	0.0536560238837	0.0543153072301	0.0615141415608	0.0450341125389	0.0493124482451	0.0457757226706	0.0519038581826	0.0477866324363	0.0468938477052	0.0469281688263	0.0350540864608	0.0350138562924	0.0513341891888	0.0530622275357	0.0545602652111	0.0538985134764	0.0524483751278	0.0473633305667	0.15693694239	0.0757582111273	0.039281731809	0.037679896842	0.0446717485037	0.0508324049439	0.0537203796277	0.0485535781206	0.0529048244101	0.04826552635	0.0561053478635	0.0553958697621	0.0480112147513	0.0527149428331	0.0550491770525	0.0585765837388	0.0577677682623	0.0559112802823	0.0569252748415	0.0649107903353	0.0385751778334	0.0373604825151	0.0479271377272	0.0430411755675	0.0554508014238	0.052941293733	0.0528341963761	0.0511064222316	0.0566543178783	0.0607440926251	0.0460780779999	0.0484010763289	0.0514218110237	0.051814455075
0.0560065102724	0.0534735391608	0.04445239037	0.0445638880104	0.0534940616469	0.0177714576851	0.0383602081867	0.0347316461775	0.0471946987299	0.0475764007176	0.0525161229221	0.0538803999275	0.064195317734	0.04281900845	0.0501263046963	0.0454149728225	0.0536176409066	0.0474294481959	0.0485799277702	0.0468666964936	0.0352405157478	0.03534972012	0.0549536008357	0.0527996214309	0.0516338870305	0.0528796774889	0.0538366380903	0.0497309005097	0.0633652182039	0.224621265043	0.0372334662764	0.0395079758762	0.0454588447225	0.0454736579407	0.051143063297	0.049801019048	0.0495798135807	0.0593690223701	0.0544733208001	0.0500087502077	0.0476000154024	0.0513484340907	0.0584714455077	0.0565894150824	0.0574528725848	0.0556577092396	0.0584201677046	0.0591177755377	0.0376221208558	0.0411808057717	0.0449020660861	0.042725712506	0.0577622595784	0.0525818587659	0.052934219244	0.0477886594991	0.0568016927149	0.0526648434227	0.0479765175665	0.0541986737515	0.0498134007781	0.0509796747035
0.0564679879036	0.0516746561818	0.0434852195693	0.0431876621073	0.0458317290669	0.0471090619869	0.0375415449137	0.0401812924523	0.0476465387559	0.0452477336536	0.0544579197608	0.0522848492169	0.0529427840156	0.071114882182	0.0504777795544	0.0467101433699	0.0519299778175	0.0522999611409	0.047854171335	0.0482284153746	0.036104382891	0.0350540273425	0.0536078540393	0.051402535125	0.057980398269	0.0487432970916	0.0525608216713	0.0518092867071	0.0737019910251	0.0881910422651	0.0395427163812	0.0368199383602	0.0461386993405	0.0427702588111	0.0516088197523	0.0510608149309	0.0536490844453	0.0508225220237	0.0690577067471	0.0476969071404	0.0500576527538	0.0455961290746	0.064512287219	0.0679806492796	0.0629589887798	0.0547127021311	0.0606198422316	0.0568192678022	0.039830603043	0.0352412643159	0.0464321800342	0.0387215032513	0.0584777386094	0.0533926621722	0.0512357401747	0.0462936108681	0.0547692534684	0.0494916324969	0.0460207612355	0.0480038346676	0.0507317847914	0.0474334074077
0.0537753129507	0.0528733621576	0.044731861563	0.043326975346	0.0409829384231	0.026135818005	0.0375326922842	0.0363604511501	0.0494726551137	0.0463569243426	0.055532702411	0.0525223072385	0.0657688702887	0.0517899665122	0.0484280513866	0.0452438568385	0.0515414770016	0.0522147822021	0.0494926751489	0.0493165644295	0.0353071865207	0.0356117983981	0.0561927117554	0.0529632400307	0.0555046762842	0.0533015657867	0.0532509103498	0.052140302867	0.0664503082426	0.0655942485217	0.0360697618384	0.039239826937	0.0480815935534	0.0443016695417	0.0541458601889	0.0519126510937	0.0473674412341	0.06035990269	0.0511327794932	0.0555771757378	0.0454987118952	0.0599648783111	0.0559649019471	0.0629795721538	0.064611215849	0.0547103328374	0.0617186930509	0.0620396822575	0.0387798017481	0.0379580677824	0.0412161144719	0.0435474479551	0.0563278186718	0.0584914131719	0.0498358494234	0.046950024324	0.0547962180275	0.0516590145259	0.0453510405643	0.0494758571124	0.0482024299937	0.0547260879756
0.0633705501927	0.0545679375032	0.0436583961312	0.0453789770887	0.0816252954477	0.0204657210354	0.0414041828201	0.0348886911903	0.0533542267341	0.0462548020199	0.0547354761046	0.0524839534544	0.0560249686931	0.0847532691867	0.0520674128892	0.0464417396486	0.0536056164778	0.0439716361013	0.0490500422164	0.0490684033142	0.0361195399715	0.0351671613047	0.0526857495318	0.0514552675768	0.0553678899577	0.0490816529902	0.0517342720903	0.051046509077	0.057872038794	0.126114278494	0.0359265379301	0.038423326542	0.0519107671554	0.0449181245989	0.0496180592168	0.053811032194	0.0468715906148	0.0483797212356	0.0633008781159	0.0542990936721	0.0551137181122	0.0508147116526	0.0569403988964	0.0562480117278	0.0612665684375	0.0634738600279	0.0638758029525	0.0566506270357	0.0388284810932	0.0348753197816	0.0441499541647	0.0408806119306	0.055522385846	0.0534981049309	0.0572998972219	0.0481785682144	0.0639011725036	0.0542989620998	0.0474415804751	0.0480539901363	0.0539978986526	0.0506096799315
0.0669566906993	0.0562524412781	0.0467803344341	0.0426076376863	0.0932431739775	0.0378138049862	0.0337292172616	0.043771207695	0.055197150342	0.047841989267	0.0547459732515	0.052693681196	0.0366881570061	0.0419932547643	0.0498341981188	0.045098391594	0.0547184336345	0.0496515390403	0.0477062049419	0.0465116907928	0.0347968355875	0.0369830564279	0.0545164012588	0.0512577377163	0.0549399009598	0.0531255256214	0.0507099880336	0.0522204656949	0.104154472652	0.0552035103184	0.0361504192572	0.0363023075439	0.0531294949696	0.0456136805281	0.0505898179488	0.0524380214246	0.0507284023953	0.0503643547285	0.056018637552	0.0526358748965	0.0451950802662	0.0509702779233	0.0560094141684	0.0589703811702	0.0647714476406	0.05831458248	0.0616366777422	0.0611136214735	0.0391440865035	0.0395731072153	0.0407819211465	0.0364233267366	0.0550292009566	0.0543240143377	0.062533754428	0.0501197737655	0.0699572129313	0.0544635504072	0.046968443469	0.0531785904931	0.0477820915611	0.0496235729379
0.0610762583707	0.059719377838	0.0441055518299	0.0465239763627	0.0590420135245	0.022109062833	0.0357875712479	0.0360656953491	0.0547135680202	0.0502550971358	0.0525324118115	0.0545049118328	0.042143899126	0.0537844456757	0.0517981344774	0.047253348548	0.0540950746077	0.0486419702988	0.0482156261954	0.0482938926707	0.0358072199764	0.0373953542679	0.0547130665208	0.0528728767651	0.0552923261823	0.0523761945198	0.0503672915128	0.0500320942423	0.0628320797639	0.109703785315	0.0374766848749	0.0369370953751	0.0535134701555	0.0486393282813	0.054855971678	0.0512851850322	0.0475162133232	0.0468989460121	0.0542763504963	0.0497977495696	0.0414886574055	0.0926874881755	0.0584417546104	0.053254663888	0.0630574619659	0.0591010184262	0.0608742532244	0.0727510792789	0.0405016983891	0.0391775422695	0.0375996627697	0.0430868868384	0.0537760003475	0.0543582764731	0.0573999116351	0.0510970014587	0.0638164789785	0.0618392507548	0.0480104257251	0.0487894032382	0.0466104987888	0.0702311650025
0.0587043794756	0.0585318400152	0.0417679072422	0.0454538341654	0.0405911580344	0.0347870168549	0.0385133020968	0.0356092940816	0.0533992957809	0.0529802440949	0.0522815186701	0.0495522323916	0.0416467613561	0.0455974976954	0.0516253641506	0.0449737464007	0.0526961206792	0.0464786724949	0.0479155109112	0.0460800470597	0.0329257344821	0.03758527912	0.0531013300999	0.0523911848588	0.0542839539148	0.051248846911	0.051621394545	0.0489733701738	0.0841803765424	0.0599851683468	0.0345318696837	0.0352330684716	0.0511235946967	0.0509977831896	0.0534877861164	0.0501037949133	0.0518642161945	0.0457110938366	0.0554159617527	0.0599412483659	0.0488554041965	0.0384666807337	0.0611468439674	0.054777076125	0.0608554959101	0.0571023209169	0.0564203088763	0.0603117247567	0.0396265831336	0.0410968310034	0.0407683588687	0.0384081242167	0.0541638939734	0.0522395207699	0.053796147971	0.0515100868523	0.0573598290191	0.0599434530448	0.0474231177489	0.048123192073	0.0494771244458	0.0422594308098
0.0548089063434	0.0609308408733	0.0447600260411	0.0465183290761	0.0650937665423	0.0440470056309	0.0382247914357	0.03542677518	0.0497018324965	0.0460570509537	0.0538016604677	0.0500801683557	0.0482111094657	0.0772598681441	0.0488429914455	0.0464466922232	0.0545191564919	0.0468829616327	0.048437564147	0.0471034093935	0.0328492957638	0.0343560317245	0.052986952413	0.0552169091349	0.0553239413861	0.050615222011	0.0517490803969	0.0484338115074	0.0990439188018	0.0880845017251	0.0375918194168	0.0362434712401	0.0480733640687	0.0444548880001	0.0530010823966	0.0494764805262	0.0573197424328	0.0602229158575	0.0562752810008	0.0581866020183	0.044908800932	0.0429823066724	0.0604666717948	0.0581627851677	0.0631838260757	0.0563536871757	0.0558986933096	0.0573865437482	0.0355990734124	0.0401737650072	0.039909980345	0.0377172965619	0.0572411561617	0.0567629162925	0.0522701888731	0.0533257650085	0.0555165543439	0.0599659949168	0.0467904257049	0.0472127652432	0.0510726714383	0.0442202335047
