symbol_clean fold de GM12878 h1
 TTLL10  0.0918707777777774 0 5.61300022222222 5.52112944444444
 B3GALT6  -0.168396588888888 0 5.94545196666667 6.11384855555556
 SCNN1D  0.377088155555552 0 6.04051621111111 5.66342805555556
 PUSL1  -0.585397394444445 0 6.33823721666667 6.92363461111111
 VWA1  -0.377513516666664 0 8.01377620555555 8.39128972222222
 ATAD3C  1.16328225 0 5.30749408333333 4.14421183333333
 ATAD3A  -0.027592699999996 0 8.29394468888889 8.32153738888889
 CALML6  -0.206137388888889 0 4.89268372222222 5.09882111111111
 PRKCZ  -1.76901845 -1 6.25171493888889 8.02073338888889
 SKI  -1.02528678333334 0 6.98958160555556 8.01486838888889
 RER1  0.202807711111108 0 8.41785998888889 8.21505227777778
 PLCH2  0.268175566666667 0 5.69260395555556 5.42442838888889
 C1orf93  -1.17674826666667 0 6.90474978888889 8.08149805555556
 ACTRT2  0.0871374222222201 0 5.17720203333333 5.09006461111111
 PRDM16  0.223276855555556 0 5.71102796666667 5.48775111111111
 ARHGEF16  -1.31739271666667 -1 5.05419978333333 6.3715925
 TP73  1.40302570555555 0 7.49581376111111 6.09278805555556
 TPRG1L  -0.227092488888889 0 7.4080579 7.63515038888889
 CCDC27  0.62423536111111 0 5.53021052777778 4.90597516666667
 DFFB  0.219574955555555 0 6.07468173333333 5.85510677777778
 AJAP1  -1.64355522222222 -1 3.40982944444444 5.05338466666667
 KCNAB2  2.76763184444444 0 8.92621762222222 6.15858577777778
 RNF207  0.551817122222222 0 5.92523123333333 5.37341411111111
 RNF207  1.12090301111111 1 6.66344095555556 5.54253794444444
 C1orf211  -1.46217533888889 0 4.31575227222222 5.77792761111111
 LOC100130071  0.436111872222222 0 6.59877215 6.16266027777778
 ESPN  -0.0968804222222239 0 6.90515896666667 7.00203938888889
 TAS1R1  0.491225866666666 0 4.43075258888889 3.93952672222222
 ZBTB48  0.251552772222221 1 5.56958899444444 5.31803622222222
 PHF13  -0.489281272222223 0 7.11964900555556 7.60893027777778
 THAP3  0.599576633333332 0 4.39228368888889 3.79270705555556
 CAMTA1  -1.57733438333333 -1 3.45242272777778 5.02975711111111
 VAMP3  -1.0938122 0 6.66533685555556 7.75914905555556
 PER3  -2.81604382222222 0 3.81823656666667 6.63428038888889
 PARK7  0.455246611111113 0 9.34240655555556 8.88715994444444
NA 0.116341944444439 0 9.62995405555556 9.51361211111111
NA -0.147465122222222 0 11.3994715444444 11.5469366666667
NA 0.459982555555552 0 11.4653203333333 11.0053377777778
NA 0.497914249999996 0 10.8128546666667 10.3149404166667
NA 0.897999933333331 1 8.81533348888889 7.91733355555556
NA 0.425747933333334 0 9.17573454444445 8.74998661111111
NA 2.68417031111111 1 6.80735503333333 4.12318472222222
NA 0.110369311111111 0 3.25778003333333 3.14741072222222
NA 0.905234155555556 1 3.46973182222222 2.56449766666667
NA 1.17608527777778 1 4.64015544444444 3.46407016666667
NA 0.739748566666666 0 11.0893928444444 10.3496442777778
NA 0.0995178999999986 0 2.72148306666667 2.62196516666667
NA 1.02936831666667 1 3.95551237222222 2.92614405555556
NA 0.417272355555555 0 2.36823324444444 1.95096088888889
NA 0.383741444444444 0 2.12220577777778 1.73846433333333
NA 0.12053441111111 0 6.58493946666667 6.46440505555556
NA 0.449431155555556 0 2.48636765555556 2.0369365
NA 1.00745007222222 0 5.52236901666667 4.51491894444444
NA 1.60271737222222 1 4.98531026111111 3.38259288888889
NA 1.56809936666667 1 5.03540200555556 3.46730263888889
NA 0.568055738888889 0 2.78822982222222 2.22017408333333
NA 1.54664981111111 1 5.03708547777778 3.49043566666667
NA 0.714935577777777 0 2.08912084444444 1.37418526666667
NA 0.631403838888889 1 3.56882828333333 2.93742444444444
NA 2.09692545 1 4.40690995 2.3099845
NA 0.437460305555555 0 4.42136908333333 3.98390877777778
NA 0.648650833333331 0 7.6198205 6.97116966666667
NA 0.99659508888889 0 9.70670836666667 8.71011327777778
NA 1.85097734444444 1 4.44360145555556 2.59262411111111
NA 0.247377888888888 0 13.2460367777778 12.9986588888889
NA 0.894646794444444 0 4.51128785 3.61664105555556
NA 0.233988911111111 0 2.90788813333333 2.67389922222222
NA 0.583136911111111 1 3.39797985555556 2.81484294444444
NA 0.525751022222221 1 3.32504046666667 2.79928944444444
NA 1.33726997777778 1 5.3178832 3.98061322222222
NA 0.66279308888889 0 6.33730608888889 5.674513
NA 0.246690888888887 0 12.2216664444444 11.9749755555556
NA 0.979130427777777 0 3.66269492777778 2.6835645
NA 0.304802383333332 0 7.43312271666667 7.12832033333333
NA 0.750314377777778 0 9.24363276666667 8.49331838888889
NA 0.859512055555555 0 3.23995294444444 2.38044088888889
NA 0.000369416666666789 0 1.93544758333333 1.93507816666667
NA -0.0455529833333328 0 2.79683490555556 2.84238788888889
NA 0.486810088888888 0 4.86827981111111 4.38146972222222
NA 0.474653455555555 0 8.03773273333333 7.56307927777778
NA 0.376070255555556 0 9.38459289444445 9.00852263888889
NA -0.206377266666667 0 2.02402381666667 2.23040108333333
NA 0.288875211111111 0 2.07506543333333 1.78619022222222
NA -0.0158207666666685 0 6.45520651111111 6.47102727777778
NA 0.261630127777777 0 2.56654307222222 2.30491294444444
NA 0.0442091777777787 0 7.55411501111111 7.50990583333333
NA 0.922148305555555 1 4.09430119444444 3.17215288888889
NA 0.796527044444443 0 3.67444432222222 2.87791727777778
NA 0.428895166666663 0 11.3187512777778 10.8898561111111
NA 0.726490888888888 0 11.9965103333333 11.2700194444444
NA 0.572673711111111 0 6.79132687777778 6.21865316666667
